Total, Detected, Lin. vel., Ang.vel., Roll, Pitch, Fire dist., Drone offset x, Drone offset y, Conversion, Process time
863, 609, 0, -1, 0.08356946469069682, 0.13729170539674726, 77.58382563395543, 38.5, -46.0, 0.45371295301417763,041.57
864, 610, 0, -1, 0.08409827897749955, 0.12333979693419214, 77.67922824024451, 38.75, -41.0, 0.454336899611537,040.03
866, 612, 0, -1, 0.08098133889342816, 0.11622730092258268, 77.99238744903249, 37.25, -38.5, 0.4685212856658182,039.59
867, 613, 0, -1, 0.08202031372888349, 0.11622190202276224, 77.32278124847812, 37.75, -38.5, 0.45371295301417763,020.42
870, 616, 0, -1, 0.08155056289817442, 0.11753994326458343, 77.58382563395543, 37.5, -39.0, 0.4685212856658182,028.9
871, 616, 0.1, 0, 0, 0, 659.4133756605185, -480.0, -360.0, 0.4685212856658182,039.99
873, 618, 0, -1, 0.07890653564338979, 0.11349038248615062, 78.98615384989954, 36.25, -37.5, 0.48286708498473785,017.54
875, 620, 0, -1, 0.07994328371732849, 0.11489250526374707, 77.55361048977669, 36.75, -38.0, 0.454336899611537,023.64
877, 622, 0, -1, 0.08413822564580176, 0.12040116706098976, 77.96834293480913, 38.75, -40.0, 0.46783714616385397,016.53
879, 623, 0, -1, 0.08365060477556258, 0.13077785529379668, 77.46491141155458, 38.5, -43.75, 0.4816209743009517,033.72
881, 625, 0, -1, 0.08158742294348635, 0.1377992823855205, 77.83195038029048, 37.5, -46.25, 0.5,042.81
883, 627, 0, -1, 0.08211116399367677, 0.12484182729412804, 77.05720277819589, 37.75, -41.5, 0.46875,040.66
884, 628, 0, -1, 0.08108385954762153, 0.11579384037409858, 76.87083322040942, 37.25, -38.25, 0.454336899611537,025.02
886, 630, 0, -1, 0.0774361191797832, 0.1087413616402561, 76.34338543711564, 35.5, -35.75, 0.45267873021259264,027.29
888, 632, 0, -1, 0.07845934386786088, 0.1113764476107668, 76.54451319330472, 36.0, -36.75, 0.4685212856658182,026.87
890, 633, 0, -1, 0.08158014636123596, 0.11906033197406937, 76.095334942426, 37.5, -39.5, 0.45454545454545453,023.06
891, 634, 0, -1, 0.08314948124087554, 0.11914031524546503, 76.12694989292557, 38.25, -39.5, 0.4685212856658182,045.97
893, 636, 0, -1, 0.08370668516033705, 0.1280626062406174, 76.7744260805641, 38.5, -42.75, 0.4685212856658182,020.61
896, 638, 0.1, 0, 0, 0, 662.6024449094646, -480.0, -360.0, 0.4685212856658182,07.62
898, 640, 0, -1, 0.088440313687534, 0.11232651079526532, 76.44646819834125, 40.75, -37.0, 0.48361941016437077,036.95
900, 641, 0, -1, 0.08532960684275824, 0.10743315614446275, 76.49591492360882, 39.25, -35.25, 0.454336899611537,022.14
901, 641, 0.1, 0, 0, 0, 665.0751837198559, -480.0, -360.0, 0.454336899611537,08.6
903, 643, 0, -1, 0.08011377987911768, 0.09900838829155198, 76.80901639781621, 36.75, -32.25, 0.4685212856658182,015.97
905, 645, 0, -1, 0.08474453676214438, 0.09839833002322056, 76.6550715869472, 39.0, -32.0, 0.46783714616385397,018.04
906, 646, 0, -1, 0.08480500776871452, 0.10180234807144818, 76.779310364186, 39.0, -33.25, 0.4685212856658182,032.88
908, 647, 0, -1, 0.08378233542093962, 0.07303658606984895, 77.21924954310292, 38.5, -22.75, 0.454336899611537,045.69
910, 649, 0, -1, 0.08534545751087493, 0.06565686080264689, 77.00405833460987, 39.25, -20.25, 0.45454545454545453,044.89
911, 650, 0, -1, 0.08638033822388184, 0.06988044217305428, 76.31267915621886, 39.75, -21.75, 0.45371295301417763,044.34
913, 652, 0, -1, 0.08073528385198925, 0.08298687635607456, 77.15082630795344, 37.0, -26.5, 0.46783714616385397,043.62
914, 653, 0, -1, 0.07914092492862283, 0.06945871487817551, 77.11882066006974, 36.25, -21.5, 0.4685212856658182,037.27
916, 655, 0, -1, 0.08068722860201924, 0.06572298660751627, 77.03935682493722, 37.0, -20.25, 0.49972245348957717,017.11
918, 656, 0, 0, 0.08323904569251346, 0.06782636339270144, 76.50204245639459, 38.25, -21.0, 0.45371295301417763,07.02
920, 657, 0.1, 0, 0, 0, 679.5123251273666, -480.0, -360.0, 0.46875,020.47
923, 660, 0, -1, 0.09008139933160872, 0.03319905369116158, 77.2172260574025, 41.5, -8.5, 0.4685212856658182,042.04
924, 660, 0.1, 0, 0, 0, 682.0153957206538, -480.0, -360.0, 0.4685212856658182,031.14
926, 661, 0, -1, 0.09166069978232123, 0.03592513940138173, 77.25161810603063, 42.25, -9.5, 0.48286708498473785,09.11
928, 663, 0, -1, 0.09117774295764496, 0.0373884962735656, 76.6550715869472, 42.0, -10.0, 0.46783714616385397,018.02
930, 664, 0, -1, 0.09013464114309942, 0.03870749278217948, 78.20805585104388, 41.5, -10.5, 0.48286708498473785,025.72
932, 666, 0, -1, 0.08547898962370361, 0.0525158501308872, 77.11882066006974, 39.25, -15.5, 0.440985774028391,032.53
933, 667, 0, -1, 0.0864798592075618, 0.06016255620384533, 77.07545004733997, 39.75, -18.25, 0.48286708498473785,040.08
935, 669, 0, -1, 0.0854818605823081, 0.07465640212977126, 78.11089872738631, 39.25, -23.5, 0.49972245348957717,039.81
936, 670, 0, -1, 0.08034266257520209, 0.08374314144487197, 77.30540084625395, 36.75, -26.75, 0.454336899611537,029.06
938, 671, 0.1, 0, 0, 0, 662.7050626032669, -480.0, -360.0, 0.46783714616385397,034.23
939, 672, 0, -1, 0.07972160157394602, 0.10111905644787865, 77.46773521925111, 36.5, -33.0, 0.45371295301417763,036.87
941, 674, 0, -1, 0.08440668869268658, 0.08535944458782162, 77.39266761134417, 38.75, -27.25, 0.4685212856658182,026.85
942, 675, 0, -1, 0.08445611801814212, 0.09417814396828475, 78.05006406147275, 38.75, -30.5, 0.4404151646360276,024.12
944, 677, 0, -1, 0.0818621808503037, 0.11238979559388475, 77.58382563395543, 37.5, -37.0, 0.45454545454545453,019.08
945, 678, 0, -1, 0.0813542691369576, 0.11447389982583435, 77.49919354419116, 37.25, -37.75, 0.454336899611537,014.98
947, 680, 0, -1, 0.07619170606941801, 0.12204039081726785, 78.46217241448264, 34.75, -40.5, 0.4411764705882353,015.78
949, 682, 0, -1, 0.0740953988037033, 0.1228004806463824, 78.29830777226287, 33.75, -40.75, 0.45454545454545453,022.38
951, 684, 0, -1, 0.07458656084874113, 0.13514750620993837, 77.89456014382519, 34.0, -45.25, 0.454336899611537,021.51
953, 685, 0.1, 0, 0, 0, 650.8002765826087, -480.0, -360.0, 0.48286708498473785,016.98
956, 685, 0.1, 0, 0, 0, 651.0030721893714, -480.0, -360.0, 0.48286708498473785,030.53
956, 685, 0.1, 0, 0, 0, 651.0030721893714, -480.0, -360.0, 0.48286708498473785,030.53
956, 685, 0.1, 0, 0, 0, 651.0030721893714, -480.0, -360.0, 0.48286708498473785,030.53
959, 687, 0, -1, 0.07774797422489928, 0.14534145316118446, 77.46491141155458, 35.5, -48.75, 0.45371295301417763,017.39
961, 689, 0, -1, 0.07723837512243938, 0.13884342701517347, 77.99238744903249, 35.25, -46.5, 0.48286708498473785,019.24
963, 691, 0, -1, 0.07776482882910632, 0.13754437544733658, 77.58382563395543, 35.5, -46.0, 0.48286708498473785,016.7
963, 691, 0, -1, 0.07776482882910632, 0.13754437544733658, 77.58382563395543, 35.5, -46.0, 0.48286708498473785,016.7
964, 692, 0, -1, 0.07571752072540185, 0.10929828929975222, 77.46491141155458, 34.5, -35.75, 0.46783714616385397,019.48
965, 693, 0, -1, 0.07726447656548655, 0.10909994258016024, 78.35894971220581, 35.25, -35.75, 0.48286708498473785,030.71
967, 694, 0.1, 0, 0, 0, 661.2329392884175, -480.0, -360.0, 0.46783714616385397,029.47
969, 696, 0, -1, 0.0783716859136308, 0.11358194140854816, 78.05006406147275, 35.75, -37.5, 0.46875,020.44
971, 698, 0, -1, 0.07985821147896077, 0.13587963073356818, 78.08008709011537, 36.5, -45.5, 0.45454545454545453,035.6
972, 699, 0, -1, 0.0793958569144241, 0.1506313467756194, 77.64422064777261, 36.25, -50.75, 0.454336899611537,040.53
974, 700, 0.1, 0, 0, 0, 651.2541746507272, -480.0, -360.0, 0.48286708498473785,017.3
975, 701, 0, -1, 0.08252042149042028, 0.15847931110531852, 78.05006406147275, 37.75, -53.5, 0.4816209743009517,037.01
975, 701, 0, -1, 0.08252042149042028, 0.15847931110531852, 78.05006406147275, 37.75, -53.5, 0.4816209743009517,037.01
976, 702, 0, -1, 0.07528208639449892, 0.10594127105403262, 77.25161810603063, 34.25, -34.5, 0.4411764705882353,033.19
978, 704, 0, -1, 0.07577161977077995, 0.08775545190869091, 76.72190039356428, 34.5, -28.0, 0.4685212856658182,025.09
980, 706, 0, -1, 0.0799257569102647, 0.09866950554210706, 77.18970138561232, 36.5, -32.0, 0.48286708498473785,020.47
982, 707, 0, -1, 0.07635389874611041, 0.08848629585792718, 76.80901639781621, 34.75, -28.25, 0.454336899611537,021.84
984, 708, 0, -1, 0.07529512077244577, 0.06370227492046747, 76.75040716504375, 34.25, -19.25, 0.4667035434652913,018.8
987, 709, 0, -1, 0.07839137264087923, 0.08061926936119684, 77.32278124847812, 35.75, -25.5, 0.46783714616385397,028.73
988, 710, 0, -1, 0.07739620021961564, 0.08691056239651501, 76.65588692331464, 35.25, -27.75, 0.440985774028391,039.25
990, 712, 0, -1, 0.07376992641492955, 0.08024319795307562, 76.6342775786397, 33.5, -25.25, 0.45371295301417763,032.59
992, 713, 0, 0, 0.07374568304020261, 0.0718740667457671, 77.1123368858706, 33.5, -22.25, 0.48286708498473785,010.29
994, 714, 0.1, 0, 0, 0, 671.8727558102055, -480.0, -360.0, 0.46783714616385397,034.55
995, 714, 0, 0, 0, 0, 671.8727558102055, -480.0, -360.0, 0.46783714616385397,014.3
998, 716, 0, -1, 0.07843231739692204, 0.03353859465615549, 77.1836284454158, 35.75, -8.5, 0.46783714616385397,028.14
999, 717, 0, -1, 0.07949872671735385, 0.05006924140470361, 77.11882066006974, 36.25, -14.5, 0.45371295301417763,034.7
1000, 718, 0, -1, 0.07900087627594891, 0.05639698001264429, 76.85741668830667, 36.0, -16.75, 0.48361941016437077,037.27
1002, 719, 0.1, 0, 0, 0, 669.0530621707071, -480.0, -360.0, 0.46783714616385397,026.1
1004, 720, 0, 0, 0.07280192015867237, 0.06959873768974305, 76.29711659034042, 33.0, -21.5, 0.46783714616385397,019.44
1005, 721, 0, -1, 0.07431816957173668, 0.05382590394282469, 76.58083964021287, 33.75, -15.75, 0.46783714616385397,029.33
1006, 721, 0.1, 0, 0, 0, 671.8727558102055, -480.0, -360.0, 0.46783714616385397,036.87
1008, 721, 0.1, 0, 0, 0, 666.876300373615, -480.0, -360.0, 0.46783714616385397,018.19
1010, 723, 0, -1, 0.06856545623913156, 0.06209056502808651, 77.39872414969125, 31.0, -18.75, 0.4685212856658182,034.15
1012, 725, 0, -1, 0.06710990767967447, 0.07091148035349691, 76.90294207636012, 30.25, -22.0, 0.440985774028391,024.35
1015, 726, 0, -1, 0.061393899757954076, 0.08899352603495737, 77.2172260574025, 27.5, -28.5, 0.45371295301417763,023.67
1017, 728, 0, -1, 0.06130999526779972, 0.09601965810865845, 77.0211010048545, 27.5, -31.0, 0.48361941016437077,020.95
1018, 729, 0, -1, 0.06339140793752802, 0.10021792144601273, 77.2172260574025, 28.5, -32.5, 0.45454545454545453,026.09
1020, 730, 0, -1, 0.06292036352297219, 0.12303014705296922, 77.49919354419116, 28.25, -40.75, 0.48361941016437077,011.52
1021, 730, 0.1, 0, 0, 0, 651.2334450870901, -480.0, -360.0, 0.48361941016437077,026.45
1024, 732, 0, -1, 0.05876894877952891, 0.1364111621016206, 78.11089872738631, 26.25, -45.5, 0.4838709677419355,046.62
1025, 733, 0, -1, 0.060314442331846935, 0.13096818793892193, 77.15082630795344, 27.0, -43.5, 0.48361941016437077,037.88
1026, 733, 0, 0, 0.060314442331846935, 0.13096818793892193, 77.15082630795344, 27.0, -43.5, 0.48361941016437077,027.33
1028, 735, 0, -1, 0.06238993321272338, 0.11925889274344617, 78.50835942751574, 28.0, -39.25, 0.48361941016437077,037.87
1029, 736, 0, -1, 0.06243128089739429, 0.12119536835701814, 76.6550715869472, 28.0, -40.0, 0.46783714616385397,054.03
1030, 737, 0, -1, 0.06192177574240005, 0.12674244624596898, 76.98092296147144, 27.75, -42.0, 0.4404151646360276,056.49
1031, 738, 0, -1, 0.061407614984720346, 0.13778977172109177, 77.85403008194245, 27.5, -46.0, 0.48286708498473785,059.89
1032, 739, 0, -1, 0.062438864879936974, 0.13517338911943125, 77.64663547121665, 28.0, -45.0, 0.4685212856658182,031.25
1032, 739, 0, -1, 0.062438864879936974, 0.13517338911943125, 77.64663547121665, 28.0, -45.0, 0.4685212856658182,031.25
1033, 740, 0, -1, 0.06451860415616631, 0.12965619218884697, 78.77182237323191, 29.0, -43.0, 0.46783714616385397,015.69
1034, 741, 0, -1, 0.06610129103694067, 0.1351420988082899, 77.67922824024451, 29.75, -45.0, 0.454336899611537,041.09
1035, 742, 0, -1, 0.06766276640307838, 0.14892945275362196, 77.85403008194245, 30.5, -50.0, 0.46875,035.14
1036, 743, 0, -1, 0.06717030472870554, 0.16829469800462166, 78.59429050509966, 30.25, -57.0, 0.4685212856658182,034.7
1038, 745, 0, -1, 0.07027982499641246, 0.18516970181747988, 77.67922824024451, 31.75, -63.0, 0.454336899611537,033.68
1039, 746, 0, -1, 0.07030592575991347, 0.17906639263913307, 77.43142127069605, 31.75, -60.75, 0.4685212856658182,028.79
1040, 746, 0.1, 0, 0, 0, 646.8446490464306, -480.0, -360.0, 0.4685212856658182,013.3
1041, 747, 0, -1, 0.07238890909992074, 0.162453829359646, 77.88533238036543, 32.75, -54.75, 0.4685212856658182,031.96
1042, 748, 0, -1, 0.0708618482359284, 0.16580477743399358, 78.08969202141856, 32.0, -56.0, 0.46783714616385397,049.02
1044, 749, 0, -1, 0.06775233384339696, 0.18446638761331424, 78.45579965815146, 30.5, -62.75, 0.46783714616385397,048.12
1045, 750, 0, -1, 0.06618896021248899, 0.1887466677799072, 77.92704921912545, 29.75, -64.25, 0.4685212856658182,032.92
1046, 751, 0, -1, 0.06514597749427795, 0.18606667831374968, 78.1384988338015, 29.25, -63.25, 0.48361941016437077,042.28
1047, 752, 0, -1, 0.06411195675519413, 0.18467769098020326, 77.57012956028886, 28.75, -62.75, 0.46783714616385397,039.56
1049, 754, 0, -1, 0.06513706333213497, 0.19088561428591092, 77.74678449942479, 29.25, -65.0, 0.45371295301417763,048.49
1050, 755, 0, -1, 0.06618373715642613, 0.19370071620535298, 77.8174948196098, 29.75, -66.0, 0.46875,036.6
1051, 756, 0, -1, 0.06928739512801592, 0.1827712089717338, 77.74678449942479, 31.25, -62.0, 0.48361941016437077,023.02
1052, 757, 0, -1, 0.06933108213957917, 0.18470706702804945, 78.48964899908778, 31.25, -62.75, 0.45454545454545453,032.08
1053, 757, 0.1, 0, 0, 0, 640.7573643743784, -480.0, -360.0, 0.45454545454545453,020.58
1054, 758, 0, -1, 0.06830847794727589, 0.19099545701912277, 77.96834293480913, 30.75, -65.0, 0.46783714616385397,043.4
1056, 760, 0, -1, 0.06313118538222852, 0.18701899518509243, 78.24201237187091, 28.25, -63.5, 0.4685212856658182,050.29
1057, 761, 0, -1, 0.06465079805647699, 0.18552334700698728, 77.78174593052023, 29.0, -63.0, 0.4685212856658182,037.25
1058, 761, 0.1, 0, 0, 0, 642.8164590301029, -480.0, -360.0, 0.4685212856658182,041.96
1060, 762, 0, -1, 0.059498554670939355, 0.1385308741304303, 76.72190039356428, 26.5, -46.0, 0.45371295301417763,038.42
1061, 763, 0, -1, 0.056906111975450334, 0.1246001652119329, 77.74678449942479, 25.25, -41.0, 0.45371295301417763,042.62
1062, 764, 0, -1, 0.05688032270752656, 0.1265089388644354, 77.49919354419116, 25.25, -41.75, 0.4667035434652913,048.52
1063, 765, 0, -1, 0.05998241791170503, 0.1409899796158827, 77.8174948196098, 26.75, -47.0, 0.46783714616385397,021.79
1064, 766, 0, -1, 0.0615629504872301, 0.14869708451015223, 77.46491141155458, 27.5, -49.75, 0.46783714616385397,046.15
1065, 767, 0, -1, 0.06209961178795546, 0.1508500563597336, 77.47459260944842, 27.75, -50.5, 0.46783714616385397,040.43
1066, 768, 0, -1, 0.06416533508766545, 0.15568008116146712, 76.80901639781621, 28.75, -52.25, 0.45454545454545453,022.96
1068, 770, 0, -1, 0.06418332012111345, 0.1613163205068485, 78.21524787405586, 28.75, -54.25, 0.4685212856658182,062.11
1069, 771, 0, -1, 0.060070122422980037, 0.17168180270423677, 77.55361048977669, 26.75, -58.0, 0.46783714616385397,043.06
1069, 771, 0, -1, 0.060070122422980037, 0.17168180270423677, 77.55361048977669, 26.75, -58.0, 0.46783714616385397,043.06
1070, 772, 0, -1, 0.05746056732233141, 0.18421496681321595, 77.359550153811, 25.5, -62.5, 0.45454545454545453,044.32
1071, 773, 0, -1, 0.057968821537409065, 0.1815520099823225, 77.47459260944842, 25.75, -61.5, 0.48361941016437077,049.57
1072, 774, 0, -1, 0.057463398178512794, 0.18017196714475564, 76.86514164431104, 25.5, -61.0, 0.4685212856658182,027.78
1073, 774, 0.1, 0, 0, 0, 637.436271324436, -480.0, -360.0, 0.4685212856658182,022.52
1074, 775, 0, -1, 0.05850043833632524, 0.18225163598025365, 78.26916698164099, 26.0, -61.75, 0.48361941016437077,051.78
1075, 776, 0, -1, 0.05851307244841611, 0.17470943010186354, 76.6550715869472, 26.0, -59.0, 0.454336899611537,051.65
1076, 776, 0.1, 0, 0, 0, 640.2319892039135, -480.0, -360.0, 0.454336899611537,047.36
1077, 777, 0, -1, 0.061112094878038155, 0.15050325992839747, 76.01397897755386, 27.25, -50.25, 0.454336899611537,036.41
1078, 778, 0, -1, 0.06113200684786346, 0.13870517007607844, 76.75651438151684, 27.25, -46.0, 0.46875,072.2
1079, 779, 0, -1, 0.06372744579349979, 0.11651187678849811, 77.0211010048545, 28.5, -38.0, 0.45454545454545453,050.28
1080, 780, 0, -1, 0.06477769636142984, 0.11774114780482442, 77.28680353074515, 29.0, -38.5, 0.48361941016437077,041.87
1081, 781, 0, -1, 0.06531145620636317, 0.131499364271597, 77.39710911913959, 29.25, -43.5, 0.45371295301417763,045.64
1083, 783, 0, -1, 0.059082997673196046, 0.1352123836833217, 76.50898640029156, 26.25, -44.75, 0.48361941016437077,045.41
1084, 784, 0, -1, 0.05856650210494153, 0.10498195198912548, 76.40721497345653, 26.0, -33.75, 0.46783714616385397,046.53
1085, 785, 0, -1, 0.060617660559168035, 0.08817999003495876, 76.28277983922715, 27.0, -27.75, 0.46875,046.61
1086, 786, 0, -1, 0.06013779691360071, 0.0845245261658683, 77.32278124847812, 26.75, -26.5, 0.4667035434652913,046.43
1087, 787, 0, -1, 0.061172377382214434, 0.08655425500696365, 76.87083322040942, 27.25, -27.25, 0.48361941016437077,050.57
1088, 788, 0, -1, 0.061701502945808624, 0.08245091520732668, 76.7744260805641, 27.5, -25.75, 0.48361941016437077,046.98
1090, 789, 0, -1, 0.06430259202540205, 0.08380072356277311, 76.40762396515154, 28.75, -26.25, 0.46783714616385397,051.55
1091, 790, 0, -1, 0.06690107875526896, 0.08450343317280797, 76.61103053738411, 30.0, -26.5, 0.46783714616385397,052.54
1092, 791, 0, -1, 0.0659046988743822, 0.09276685296588902, 76.22663576467218, 29.5, -29.5, 0.48361941016437077,054.51
1093, 792, 0, -1, 0.06384595460439182, 0.10517067291980382, 76.86514164431104, 28.5, -34.0, 0.49972245348957717,043.92
1094, 793, 0, -1, 0.06330494688600391, 0.10879729230460682, 75.8790155444837, 28.25, -35.25, 0.45371295301417763,038.01
1095, 794, 0, -1, 0.06227383740063762, 0.0929625859615506, 76.48733555301818, 27.75, -29.5, 0.48361941016437077,045.86
1096, 794, 0.1, 0, 0, 0, 659.3845615420488, -480.0, -360.0, 0.48361941016437077,056.6
1097, 795, 0, -1, 0.06331521266547901, 0.09289813099519648, 76.26147454645759, 28.25, -29.5, 0.46783714616385397,042.01
1099, 797, 0, -1, 0.06487030901686593, 0.10333076661793543, 76.04973701466692, 29.0, -33.25, 0.46783714616385397,048.4
1100, 798, 0, -1, 0.06438437048008912, 0.11224466254526819, 76.33356077113133, 28.75, -36.5, 0.454336899611537,043.02
1101, 798, 0.1, 0, 0, 0, 654.2858702432752, -480.0, -360.0, 0.454336899611537,044.87
1103, 800, 0, -1, 0.06130223272712661, 0.09780199441815135, 75.51241619760289, 27.25, -31.25, 0.48286708498473785,047.25
1104, 801, 0, -1, 0.06230689351519301, 0.08954167218432625, 76.08629968660587, 27.75, -28.25, 0.4685212856658182,045.14
1105, 802, 0, -1, 0.06283742072231129, 0.09017621404567219, 75.62572313703849, 28.0, -28.5, 0.4667035434652913,046.05
1106, 803, 0, -1, 0.06284833908745881, 0.06610908969159206, 75.55502961418253, 28.0, -19.75, 0.46783714616385397,049.38
1108, 805, 0, -1, 0.06182920660538917, 0.04184655099876985, 75.87654446533527, 27.5, -11.0, 0.48361941016437077,038.85
1109, 806, 0, -1, 0.06182047760452863, 0.04158608675808885, 75.73143336818603, 27.5, -11.0, 0.48286708498473785,052.47
1110, 807, 0, -1, 0.06286014872834225, 0.03401484233284311, 75.06039235175899, 28.0, -8.25, 0.4685212856658182,040.17
1111, 808, 0, -1, 0.0602944215627935, 0.027757846310175527, 75.00708299887418, 26.75, -6.0, 0.46875,035.75
1113, 810, 0, -1, 0.05664726833718681, 0.04710268195292444, 75.8023746329889, 25.0, -13.0, 0.46783714616385397,051.16
1114, 810, 0.1, 0, 0, 0, 666.3122391191686, -480.0, -360.0, 0.46783714616385397,043.21
1115, 811, 0, -1, 0.05664391081679838, 0.04784925131694294, 75.91154391790486, 25.0, -13.25, 0.4667035434652913,053.09
1116, 812, 0, -1, 0.058714058803180764, 0.04716910018743435, 74.33034373659252, 26.0, -13.0, 0.46783714616385397,053.62
1117, 813, 0, -1, 0.06027964122028156, 0.042367190337703406, 74.43873319717363, 26.75, -11.25, 0.4685212856658182,055.53
1118, 814, 0, -1, 0.06133813586090812, 0.0374906722602333, 74.28197964513332, 27.25, -9.5, 0.4685212856658182,071.31
1119, 815, 0, -1, 0.06238283848684679, 0.036761427636507346, 75.25373744871413, 27.75, -9.25, 0.48361941016437077,052.73
1120, 816, 0, -1, 0.06807620091345339, 0.03538043886137948, 74.8018215018859, 30.5, -8.75, 0.45371295301417763,047.71
1122, 818, 0, -1, 0.06663363436422064, 0.028528688969088434, 75.09743670725386, 29.75, -6.25, 0.4685212856658182,042.19
1123, 819, 0, -1, 0.06143915441152474, 0.026370161020835833, 74.43327548885647, 27.25, -5.5, 0.4685212856658182,021.65
1125, 821, 0, -1, 0.059839172291068346, 0.000921300983866327, 74.6713633195484, 26.5, 3.75, 0.48361941016437077,040.68
1126, 822, 0, -1, 0.05982058146887502, 0.00407392468939327, 74.39422020560468, 26.5, 2.5, 0.4838709677419355,039.38
1128, 823, 0.1, 0, 0, 0, 679.9713229247245, -480.0, -360.0, 0.4816209743009517,037.19
1130, 825, 0, -1, 0.054123650455107926, -0.014607537984650878, 74.76045077445694, 23.75, 9.25, 0.46783714616385397,024.48
1131, 826, 0, -1, 0.05461567412848906, -0.014636359123391054, 74.71989360270797, 24.0, 9.25, 0.46875,024.03
1133, 827, 0, -1, 0.05669294231085229, 0.005292518128997508, 74.52516353554684, 25.0, 2.0, 0.4685212856658182,033.53
1136, 830, 0, -1, 0.05622543144462681, 0.0026791092712101228, 74.19273886304508, 24.75, 3.0, 0.49889257892830446,026.21
1137, 831, 0, -1, 0.05723797143794269, -0.0007139475043842373, 74.52935663213523, 25.25, 4.25, 0.48286708498473785,026.97
1137, 831, 0, -1, 0.05723797143794269, -0.0007139475043842373, 74.52935663213523, 25.25, 4.25, 0.48286708498473785,026.97
1140, 834, 0, -1, 0.05779555450915427, -0.0002217912328284409, 73.90027063549903, 25.5, 4.0, 0.48286708498473785,015.81
1141, 835, 0, -1, 0.058806910581255936, -0.01370727641443817, 74.96665925596525, 26.0, 9.0, 0.49889257892830446,024.32
1143, 836, 0, 0, 0.059854415300541204, -0.03104765804537572, 73.65332646934556, 26.5, 15.25, 0.48286708498473785,017.81
1145, 838, 0, -1, 0.055734656358089406, -0.049905173618496786, 74.06247362868729, 24.5, 22.0, 0.48286708498473785,028.9
1145, 838, 0, -1, 0.055734656358089406, -0.049905173618496786, 74.06247362868729, 24.5, 22.0, 0.48286708498473785,028.9
1147, 839, 0.1, 0, 0, 0, 685.1313742633598, -480.0, -360.0, 0.48361941016437077,036.76
1148, 840, 0, -1, 0.05366850123621018, -0.03829756043273463, 74.87197406239534, 23.5, 17.75, 0.48286708498473785,037.36
1150, 842, 0, -1, 0.053643741238499014, -0.02180371224551153, 74.14723528224097, 23.5, 11.75, 0.48361941016437077,046.79
1150, 842, 0, -1, 0.053643741238499014, -0.02180371224551153, 74.14723528224097, 23.5, 11.75, 0.48361941016437077,046.79
1151, 843, 0, -1, 0.05365510560364477, -0.011305528188398658, 73.90027063549903, 23.5, 8.0, 0.48286708498473785,028.84
1152, 843, 0.1, 0, 0, 0, 675.9563595380992, -480.0, -360.0, 0.48286708498473785,029.42
1154, 844, 0, -1, 0.055743947391100925, 0.0005525571755072615, 74.14723528224097, 24.5, 3.75, 0.48361941016437077,035.95
1155, 845, 0, -1, 0.05729359464968381, -0.0007707332939006519, 73.69277440835025, 25.25, 4.25, 0.48361941016437077,028.69
1157, 847, 0, -1, 0.05680540525693176, -0.00013628033258276473, 73.97972695272672, 25.0, 4.0, 0.46783714616385397,042.33
1158, 848, 0, -1, 0.05937276884540195, -0.004886682907267368, 74.35136178981526, 26.25, 5.75, 0.48361941016437077,039.36
1160, 850, 0, -1, 0.06303063036490217, -0.024314141577329643, 74.394640263933, 28.0, 12.75, 0.4975185951049946,055.09
1161, 850, 0, 0, 0.06303063036490217, -0.024314141577329643, 74.394640263933, 28.0, 12.75, 0.4975185951049946,014.46
1163, 851, 0, -1, 0.0661784771709076, -0.016829984733700006, 74.23779360945474, 29.5, 10.0, 0.48286708498473785,028.5
1165, 853, 0, -1, 0.06828406409474352, -0.029829424548990555, 74.4836391431031, 30.5, 14.75, 0.4685212856658182,020.0
1167, 854, 0, -1, 0.06107565231035214, -0.027915550419219837, 74.67261881037788, 27.0, 14.0, 0.454336899611537,019.67
1169, 855, 0, -1, 0.061011443796961454, -0.03339710562334664, 73.97972695272672, 27.0, 16.0, 0.48361941016437077,028.97
1171, 857, 0, -1, 0.057386673812516685, -0.025215060439235035, 74.10507742388506, 25.25, 13.0, 0.45371295301417763,038.52
1172, 858, 0, -1, 0.0691950237426741, -0.014851923555540006, 74.71989360270797, 31.0, 9.25, 0.46783714616385397,042.08
1173, 859, 0, -1, 0.07193507811998284, -0.0003016090932968027, 74.92704785322854, 32.25, 4.0, 0.4667035434652913,041.11
1175, 860, 0, -1, 0.061642733462775275, -0.001508426457609229, 74.43327548885647, 27.25, 4.5, 0.45267873021259264,033.14
1177, 862, 0, -1, 0.05892377155668831, -0.021429489996501096, 74.22642723450994, 26.0, 11.75, 0.48361941016437077,035.09
1178, 863, 0, -1, 0.05896284739255003, -0.02029369715375485, 74.56582662319248, 26.0, 11.25, 0.4685212856658182,037.74
1180, 865, 0, -1, 0.05325776106394321, -0.022937600629305034, 74.52935663213523, 23.25, 12.25, 0.5,034.35
1181, 866, 0, -1, 0.053754482321199136, -0.037391427814826746, 73.40640299047489, 23.5, 17.5, 0.45371295301417763,030.23
1182, 867, 0, -1, 0.054787062385756424, -0.04036880273060268, 74.17715281675349, 24.0, 18.5, 0.48361941016437077,024.89
1184, 868, 0, 0, 0.05274919699381317, -0.03767752658513588, 74.17715281675349, 23.0, 17.5, 0.4411764705882353,015.53
